,SERVICE_PROVIDER_ID,COUNTRY_CODE,YEAR_NO,MONTH_NO,DAY_NO,HOUR_NO,NumberOfHits,DATA_TYPE
5542,9,226.0,2023.0,10.0,28.0,12.0,14,GEO DATA
5543,9,226.0,2023.0,10.0,28.0,13.0,3,GEO DATA
5544,9,226.0,2023.0,10.0,28.0,14.0,7,GEO DATA
5545,9,226.0,2023.0,10.0,28.0,15.0,2,GEO DATA
5546,9,226.0,2023.0,10.0,28.0,16.0,2,GEO DATA
5547,9,226.0,2023.0,10.0,28.0,17.0,1,GEO DATA
5548,9,226.0,2023.0,10.0,28.0,18.0,15,GEO DATA
5549,9,226.0,2023.0,10.0,28.0,19.0,7,GEO DATA
5550,9,226.0,2023.0,10.0,28.0,20.0,1,GEO DATA
5551,9,226.0,2023.0,10.0,28.0,21.0,7,GEO DATA
5552,9,226.0,2023.0,10.0,28.0,23.0,12,GEO DATA
5553,9,226.0,2023.0,10.0,29.0,0.0,1,GEO DATA
5554,9,226.0,2023.0,10.0,29.0,1.0,1,GEO DATA
5555,9,226.0,2023.0,10.0,29.0,4.0,1,GEO DATA
5556,9,226.0,2023.0,10.0,29.0,8.0,2,GEO DATA
5557,9,226.0,2023.0,10.0,29.0,11.0,2,GEO DATA
5558,9,226.0,2023.0,10.0,29.0,13.0,1,GEO DATA
5559,9,226.0,2023.0,10.0,29.0,14.0,3,GEO DATA
5560,9,226.0,2023.0,10.0,29.0,15.0,2,GEO DATA
5561,9,226.0,2023.0,10.0,29.0,16.0,4,GEO DATA
5562,9,226.0,2023.0,10.0,29.0,17.0,1,GEO DATA
5563,9,226.0,2023.0,10.0,29.0,18.0,9,GEO DATA
5564,9,226.0,2023.0,10.0,29.0,19.0,5,GEO DATA
5565,9,226.0,2023.0,10.0,29.0,20.0,1,GEO DATA
5566,9,226.0,2023.0,10.0,29.0,21.0,1,GEO DATA
5567,9,226.0,2023.0,10.0,29.0,22.0,3,GEO DATA
5568,9,226.0,2023.0,11.0,2.0,5.0,13,GEO DATA
5569,9,226.0,2023.0,11.0,2.0,8.0,9,GEO DATA
5570,9,226.0,2023.0,11.0,2.0,9.0,20,GEO DATA
5571,9,226.0,2023.0,11.0,2.0,10.0,1,GEO DATA
5572,9,226.0,2023.0,11.0,2.0,11.0,3,GEO DATA
5573,9,226.0,2023.0,11.0,2.0,12.0,5,GEO DATA
5574,9,226.0,2023.0,11.0,2.0,13.0,4,GEO DATA
5575,9,226.0,2023.0,11.0,2.0,14.0,13,GEO DATA
5576,9,226.0,2023.0,11.0,2.0,16.0,14,GEO DATA
5577,9,226.0,2023.0,11.0,2.0,17.0,17,GEO DATA
5578,9,226.0,2023.0,11.0,2.0,18.0,14,GEO DATA
5579,9,226.0,2023.0,11.0,2.0,19.0,7,GEO DATA
5580,9,226.0,2023.0,11.0,2.0,20.0,2,GEO DATA
5581,9,226.0,2023.0,11.0,2.0,21.0,2,GEO DATA
5582,9,226.0,2023.0,11.0,2.0,22.0,6,GEO DATA
5583,9,226.0,2023.0,11.0,3.0,2.0,25,GEO DATA
5584,9,226.0,2023.0,11.0,3.0,4.0,4,GEO DATA
5585,9,226.0,2023.0,11.0,3.0,6.0,36,GEO DATA
5586,9,226.0,2023.0,11.0,3.0,7.0,27,GEO DATA
5587,9,226.0,2023.0,11.0,3.0,8.0,50,GEO DATA
5588,9,226.0,2023.0,11.0,3.0,9.0,45,GEO DATA
5589,9,226.0,2023.0,11.0,3.0,10.0,144,GEO DATA
5590,9,226.0,2023.0,11.0,3.0,11.0,186,GEO DATA
5591,9,226.0,2023.0,11.0,3.0,12.0,183,GEO DATA
5592,9,226.0,2023.0,11.0,3.0,13.0,76,GEO DATA
5593,9,226.0,2023.0,11.0,3.0,14.0,304,GEO DATA
5594,9,226.0,2023.0,11.0,3.0,15.0,208,GEO DATA
5595,9,226.0,2023.0,11.0,3.0,16.0,212,GEO DATA
5596,9,226.0,2023.0,11.0,3.0,17.0,61,GEO DATA
5597,9,226.0,2023.0,11.0,3.0,18.0,83,GEO DATA
5598,9,226.0,2023.0,11.0,3.0,19.0,203,GEO DATA
5599,9,226.0,2023.0,11.0,3.0,20.0,87,GEO DATA
5600,9,226.0,2023.0,11.0,3.0,21.0,78,GEO DATA
5601,9,226.0,2023.0,11.0,3.0,22.0,225,GEO DATA
5602,9,226.0,2023.0,11.0,3.0,23.0,81,GEO DATA
5603,9,226.0,2023.0,11.0,4.0,0.0,20,GEO DATA
5604,9,226.0,2023.0,11.0,4.0,1.0,7,GEO DATA
5605,9,226.0,2023.0,11.0,4.0,2.0,71,GEO DATA
5606,9,226.0,2023.0,11.0,4.0,3.0,77,GEO DATA
5607,9,226.0,2023.0,11.0,4.0,4.0,57,GEO DATA
5608,9,226.0,2023.0,11.0,4.0,5.0,19,GEO DATA
5609,9,226.0,2023.0,11.0,4.0,6.0,92,GEO DATA
5610,9,226.0,2023.0,11.0,4.0,7.0,86,GEO DATA
5611,9,226.0,2023.0,11.0,4.0,8.0,123,GEO DATA
5612,9,226.0,2023.0,11.0,4.0,9.0,140,GEO DATA
5613,9,226.0,2023.0,11.0,4.0,10.0,245,GEO DATA
5614,9,226.0,2023.0,11.0,4.0,11.0,191,GEO DATA
5615,9,226.0,2023.0,11.0,4.0,12.0,211,GEO DATA
5616,9,226.0,2023.0,11.0,4.0,13.0,271,GEO DATA
5617,9,226.0,2023.0,11.0,4.0,14.0,135,GEO DATA
5618,9,226.0,2023.0,11.0,4.0,15.0,204,GEO DATA
5619,9,226.0,2023.0,11.0,4.0,16.0,265,GEO DATA
5620,9,226.0,2023.0,11.0,4.0,17.0,307,GEO DATA
5621,9,226.0,2023.0,11.0,4.0,18.0,106,GEO DATA
5622,9,226.0,2023.0,11.0,4.0,19.0,205,GEO DATA
5623,9,226.0,2023.0,11.0,4.0,20.0,107,GEO DATA
5624,9,226.0,2023.0,11.0,4.0,21.0,249,GEO DATA
5625,9,226.0,2023.0,11.0,4.0,22.0,177,GEO DATA
5626,9,226.0,2023.0,11.0,4.0,23.0,92,GEO DATA
5627,9,226.0,2023.0,11.0,5.0,0.0,71,GEO DATA
5628,9,226.0,2023.0,11.0,5.0,1.0,19,GEO DATA
5629,9,226.0,2023.0,11.0,5.0,2.0,54,GEO DATA
5630,9,226.0,2023.0,11.0,5.0,3.0,63,GEO DATA
5631,9,226.0,2023.0,11.0,5.0,4.0,34,GEO DATA
5632,9,226.0,2023.0,11.0,5.0,5.0,60,GEO DATA
5633,9,226.0,2023.0,11.0,5.0,6.0,18,GEO DATA
5634,9,226.0,2023.0,11.0,5.0,7.0,24,GEO DATA
5635,9,226.0,2023.0,11.0,5.0,8.0,48,GEO DATA
5636,9,226.0,2023.0,11.0,5.0,9.0,323,GEO DATA
5637,9,226.0,2023.0,11.0,5.0,10.0,191,GEO DATA
5638,9,226.0,2023.0,11.0,5.0,11.0,147,GEO DATA
5639,9,226.0,2023.0,11.0,5.0,12.0,108,GEO DATA
5640,9,226.0,2023.0,11.0,5.0,13.0,155,GEO DATA
5641,9,226.0,2023.0,11.0,5.0,14.0,179,GEO DATA
5642,9,226.0,2023.0,11.0,5.0,15.0,169,GEO DATA
5643,9,226.0,2023.0,11.0,5.0,16.0,99,GEO DATA
5644,9,226.0,2023.0,11.0,5.0,17.0,139,GEO DATA
5645,9,226.0,2023.0,11.0,5.0,18.0,95,GEO DATA
5646,9,226.0,2023.0,11.0,5.0,19.0,158,GEO DATA
5647,9,226.0,2023.0,11.0,5.0,20.0,122,GEO DATA
5648,9,226.0,2023.0,11.0,5.0,21.0,47,GEO DATA
5649,9,226.0,2023.0,11.0,5.0,22.0,48,GEO DATA
5650,9,226.0,2023.0,11.0,5.0,23.0,55,GEO DATA
5651,9,226.0,2023.0,11.0,6.0,0.0,3,GEO DATA
5652,9,226.0,2023.0,11.0,6.0,1.0,14,GEO DATA
5653,9,226.0,2023.0,11.0,6.0,2.0,34,GEO DATA
5654,9,226.0,2023.0,11.0,6.0,3.0,25,GEO DATA
5655,9,226.0,2023.0,11.0,6.0,4.0,28,GEO DATA
5656,9,226.0,2023.0,11.0,6.0,5.0,21,GEO DATA
5657,9,226.0,2023.0,11.0,6.0,6.0,49,GEO DATA
5658,9,226.0,2023.0,11.0,6.0,7.0,28,GEO DATA
5659,9,226.0,2023.0,11.0,6.0,8.0,81,GEO DATA
5660,9,226.0,2023.0,11.0,6.0,9.0,206,GEO DATA
5661,9,226.0,2023.0,11.0,6.0,10.0,133,GEO DATA
5662,9,226.0,2023.0,11.0,6.0,11.0,122,GEO DATA
5663,9,226.0,2023.0,11.0,6.0,12.0,111,GEO DATA
5664,9,226.0,2023.0,11.0,6.0,13.0,89,GEO DATA
5665,9,226.0,2023.0,11.0,6.0,14.0,164,GEO DATA
5666,9,226.0,2023.0,11.0,6.0,15.0,109,GEO DATA
5667,9,226.0,2023.0,11.0,6.0,16.0,68,GEO DATA
5668,9,226.0,2023.0,11.0,6.0,17.0,201,GEO DATA
5669,9,226.0,2023.0,11.0,6.0,18.0,293,GEO DATA
5670,9,226.0,2023.0,11.0,6.0,19.0,155,GEO DATA
5671,9,226.0,2023.0,11.0,6.0,20.0,343,GEO DATA
5672,9,226.0,2023.0,11.0,6.0,21.0,263,GEO DATA
5673,9,226.0,2023.0,11.0,6.0,22.0,342,GEO DATA
5674,9,226.0,2023.0,11.0,6.0,23.0,177,GEO DATA
5675,9,226.0,2023.0,11.0,7.0,0.0,42,GEO DATA
5676,9,226.0,2023.0,11.0,7.0,1.0,200,GEO DATA
5677,9,226.0,2023.0,11.0,7.0,2.0,122,GEO DATA
5678,9,226.0,2023.0,11.0,7.0,3.0,107,GEO DATA
5679,9,226.0,2023.0,11.0,7.0,4.0,56,GEO DATA
5680,9,226.0,2023.0,11.0,7.0,5.0,126,GEO DATA
5681,9,226.0,2023.0,11.0,7.0,6.0,237,GEO DATA
5682,9,226.0,2023.0,11.0,7.0,7.0,299,GEO DATA
5683,9,226.0,2023.0,11.0,7.0,8.0,170,GEO DATA
5684,9,226.0,2023.0,11.0,7.0,9.0,262,GEO DATA
5685,9,226.0,2023.0,11.0,7.0,10.0,221,GEO DATA
5686,9,226.0,2023.0,11.0,7.0,11.0,112,GEO DATA
5687,9,226.0,2023.0,11.0,7.0,12.0,28,GEO DATA
5688,9,226.0,2023.0,11.0,7.0,13.0,180,GEO DATA
5689,9,226.0,2023.0,11.0,7.0,14.0,314,GEO DATA
5690,9,226.0,2023.0,11.0,7.0,15.0,256,GEO DATA
5691,9,226.0,2023.0,11.0,7.0,16.0,55,GEO DATA
5692,9,226.0,2023.0,11.0,7.0,17.0,222,GEO DATA
5693,9,226.0,2023.0,11.0,7.0,18.0,187,GEO DATA
5694,9,226.0,2023.0,11.0,7.0,19.0,152,GEO DATA
5695,9,226.0,2023.0,11.0,7.0,20.0,351,GEO DATA
5696,9,226.0,2023.0,11.0,7.0,21.0,99,GEO DATA
5697,9,226.0,2023.0,11.0,7.0,22.0,279,GEO DATA
5698,9,226.0,2023.0,11.0,7.0,23.0,242,GEO DATA
5699,9,226.0,2023.0,11.0,8.0,0.0,33,GEO DATA
5700,9,226.0,2023.0,11.0,8.0,1.0,76,GEO DATA
5701,9,226.0,2023.0,11.0,8.0,2.0,26,GEO DATA
5702,9,226.0,2023.0,11.0,8.0,3.0,112,GEO DATA
5703,9,226.0,2023.0,11.0,8.0,4.0,61,GEO DATA
5704,9,226.0,2023.0,11.0,8.0,5.0,181,GEO DATA
5705,9,226.0,2023.0,11.0,8.0,6.0,281,GEO DATA
5706,9,226.0,2023.0,11.0,8.0,7.0,83,GEO DATA
5707,9,226.0,2023.0,11.0,8.0,8.0,68,GEO DATA
5708,9,226.0,2023.0,11.0,8.0,9.0,253,GEO DATA
5709,9,226.0,2023.0,11.0,8.0,10.0,226,GEO DATA
5710,9,226.0,2023.0,11.0,8.0,11.0,79,GEO DATA
5711,9,226.0,2023.0,11.0,8.0,12.0,64,GEO DATA
5712,9,226.0,2023.0,11.0,8.0,13.0,84,GEO DATA
5713,9,226.0,2023.0,11.0,8.0,14.0,65,GEO DATA
5714,9,226.0,2023.0,11.0,8.0,15.0,69,GEO DATA
5715,9,226.0,2023.0,11.0,8.0,16.0,85,GEO DATA
5716,9,226.0,2023.0,11.0,8.0,17.0,59,GEO DATA
5717,9,226.0,2023.0,11.0,8.0,18.0,78,GEO DATA
5718,9,226.0,2023.0,11.0,8.0,19.0,172,GEO DATA
5719,9,226.0,2023.0,11.0,8.0,20.0,84,GEO DATA
5720,9,226.0,2023.0,11.0,8.0,21.0,71,GEO DATA
5721,9,226.0,2023.0,11.0,8.0,22.0,39,GEO DATA
5722,9,226.0,2023.0,11.0,8.0,23.0,27,GEO DATA
5723,9,226.0,2023.0,11.0,9.0,0.0,3,GEO DATA
5724,9,226.0,2023.0,11.0,9.0,1.0,5,GEO DATA
5725,9,226.0,2023.0,11.0,9.0,2.0,13,GEO DATA
5726,9,226.0,2023.0,11.0,9.0,3.0,15,GEO DATA
5727,9,226.0,2023.0,11.0,9.0,4.0,18,GEO DATA
5728,9,226.0,2023.0,11.0,9.0,5.0,16,GEO DATA
5729,9,226.0,2023.0,11.0,9.0,6.0,25,GEO DATA
5730,9,226.0,2023.0,11.0,9.0,7.0,28,GEO DATA
5731,9,226.0,2023.0,11.0,9.0,8.0,45,GEO DATA
5732,9,226.0,2023.0,11.0,9.0,9.0,79,GEO DATA
5733,9,226.0,2023.0,11.0,9.0,10.0,48,GEO DATA
5734,9,226.0,2023.0,11.0,9.0,11.0,38,GEO DATA
5735,9,226.0,2023.0,11.0,9.0,12.0,36,GEO DATA
5736,9,226.0,2023.0,11.0,9.0,13.0,51,GEO DATA
5737,9,226.0,2023.0,11.0,9.0,14.0,31,GEO DATA
5738,9,226.0,2023.0,11.0,9.0,15.0,107,GEO DATA
5739,9,226.0,2023.0,11.0,9.0,16.0,27,GEO DATA
5740,9,226.0,2023.0,11.0,9.0,17.0,32,GEO DATA
5741,9,226.0,2023.0,11.0,9.0,18.0,71,GEO DATA
5742,9,226.0,2023.0,11.0,9.0,19.0,39,GEO DATA
5743,9,226.0,2023.0,11.0,9.0,20.0,52,GEO DATA
5744,9,226.0,2023.0,11.0,9.0,21.0,34,GEO DATA
5745,9,226.0,2023.0,11.0,9.0,22.0,19,GEO DATA
5746,9,226.0,2023.0,11.0,9.0,23.0,9,GEO DATA
5747,9,226.0,2023.0,11.0,10.0,0.0,15,GEO DATA
5748,9,226.0,2023.0,11.0,10.0,1.0,22,GEO DATA
5749,9,226.0,2023.0,11.0,10.0,2.0,5,GEO DATA
5750,9,226.0,2023.0,11.0,10.0,3.0,9,GEO DATA
5751,9,226.0,2023.0,11.0,10.0,4.0,5,GEO DATA
5752,9,226.0,2023.0,11.0,10.0,5.0,9,GEO DATA
5753,9,226.0,2023.0,11.0,10.0,6.0,16,GEO DATA
5754,9,226.0,2023.0,11.0,10.0,7.0,29,GEO DATA
5755,9,226.0,2023.0,11.0,10.0,8.0,39,GEO DATA
5756,9,226.0,2023.0,11.0,10.0,9.0,69,GEO DATA
5757,9,226.0,2023.0,11.0,10.0,10.0,78,GEO DATA
5758,9,226.0,2023.0,11.0,10.0,11.0,56,GEO DATA
5759,9,226.0,2023.0,11.0,10.0,12.0,21,GEO DATA
5760,9,226.0,2023.0,11.0,10.0,13.0,34,GEO DATA
5761,9,226.0,2023.0,11.0,10.0,14.0,21,GEO DATA
5762,9,226.0,2023.0,11.0,10.0,15.0,50,GEO DATA
5763,9,226.0,2023.0,11.0,10.0,16.0,17,GEO DATA
5764,9,226.0,2023.0,11.0,10.0,17.0,36,GEO DATA
5765,9,226.0,2023.0,11.0,10.0,18.0,5,GEO DATA
5766,9,226.0,2023.0,11.0,10.0,19.0,19,GEO DATA
5767,9,226.0,2023.0,11.0,10.0,20.0,24,GEO DATA
5768,9,226.0,2023.0,11.0,10.0,21.0,30,GEO DATA
5769,9,226.0,2023.0,11.0,10.0,22.0,17,GEO DATA
5770,9,226.0,2023.0,11.0,10.0,23.0,19,GEO DATA
5771,9,226.0,2023.0,11.0,11.0,0.0,11,GEO DATA
5772,9,226.0,2023.0,11.0,11.0,1.0,18,GEO DATA
5773,9,226.0,2023.0,11.0,11.0,2.0,16,GEO DATA
5774,9,226.0,2023.0,11.0,11.0,3.0,10,GEO DATA
5775,9,226.0,2023.0,11.0,11.0,4.0,8,GEO DATA
5776,9,226.0,2023.0,11.0,11.0,5.0,14,GEO DATA
5777,9,226.0,2023.0,11.0,11.0,6.0,12,GEO DATA
5778,9,226.0,2023.0,11.0,11.0,7.0,27,GEO DATA
5779,9,226.0,2023.0,11.0,11.0,8.0,26,GEO DATA
5780,9,226.0,2023.0,11.0,11.0,9.0,63,GEO DATA
5781,9,226.0,2023.0,11.0,11.0,10.0,56,GEO DATA
5782,9,226.0,2023.0,11.0,11.0,11.0,27,GEO DATA
5783,9,226.0,2023.0,11.0,11.0,12.0,31,GEO DATA
5784,9,226.0,2023.0,11.0,11.0,13.0,23,GEO DATA
5785,9,226.0,2023.0,11.0,11.0,14.0,22,GEO DATA
5786,9,226.0,2023.0,11.0,11.0,15.0,15,GEO DATA
5787,9,226.0,2023.0,11.0,11.0,16.0,21,GEO DATA
5788,9,226.0,2023.0,11.0,11.0,17.0,18,GEO DATA
5789,9,226.0,2023.0,11.0,11.0,18.0,8,GEO DATA
5790,9,226.0,2023.0,11.0,11.0,19.0,44,GEO DATA
5791,9,226.0,2023.0,11.0,11.0,20.0,92,GEO DATA
5792,9,226.0,2023.0,11.0,11.0,21.0,106,GEO DATA
5793,9,226.0,2023.0,11.0,11.0,22.0,37,GEO DATA
5794,9,226.0,2023.0,11.0,11.0,23.0,10,GEO DATA
5795,9,226.0,2023.0,11.0,12.0,0.0,26,GEO DATA
5796,9,226.0,2023.0,11.0,12.0,1.0,16,GEO DATA
5797,9,226.0,2023.0,11.0,12.0,2.0,4,GEO DATA
5798,9,226.0,2023.0,11.0,12.0,3.0,1,GEO DATA
5799,9,226.0,2023.0,11.0,12.0,4.0,2,GEO DATA
5800,9,226.0,2023.0,11.0,12.0,8.0,2,GEO DATA
5801,9,226.0,2023.0,11.0,12.0,9.0,3,GEO DATA
5802,9,226.0,2023.0,11.0,12.0,10.0,15,GEO DATA
5803,9,226.0,2023.0,11.0,12.0,11.0,12,GEO DATA
5804,9,226.0,2023.0,11.0,12.0,12.0,3,GEO DATA
5805,9,226.0,2023.0,11.0,12.0,14.0,11,GEO DATA
5806,9,226.0,2023.0,11.0,12.0,15.0,20,GEO DATA
5807,9,226.0,2023.0,11.0,12.0,16.0,1,GEO DATA
5808,9,226.0,2023.0,11.0,12.0,17.0,1,GEO DATA
5809,9,226.0,2023.0,11.0,12.0,18.0,4,GEO DATA
5810,9,226.0,2023.0,11.0,12.0,19.0,7,GEO DATA
5811,9,231.0,2023.0,10.0,3.0,3.0,197,GEO DATA
5812,9,231.0,2023.0,10.0,3.0,4.0,167,GEO DATA
5813,9,231.0,2023.0,10.0,3.0,5.0,575,GEO DATA
5814,9,231.0,2023.0,10.0,3.0,6.0,1974,GEO DATA
5815,9,231.0,2023.0,10.0,3.0,7.0,2249,GEO DATA
5816,9,231.0,2023.0,10.0,3.0,8.0,3500,GEO DATA
5817,9,231.0,2023.0,10.0,3.0,9.0,4798,GEO DATA
5818,9,231.0,2023.0,10.0,3.0,10.0,4938,GEO DATA
5819,9,231.0,2023.0,10.0,3.0,11.0,4334,GEO DATA
5820,9,231.0,2023.0,10.0,3.0,12.0,4861,GEO DATA
5821,9,231.0,2023.0,10.0,3.0,13.0,4754,GEO DATA
5822,9,231.0,2023.0,10.0,3.0,14.0,4594,GEO DATA
5823,9,231.0,2023.0,10.0,3.0,15.0,5429,GEO DATA
5824,9,231.0,2023.0,10.0,3.0,16.0,6236,GEO DATA
5825,9,231.0,2023.0,10.0,3.0,17.0,5096,GEO DATA
5826,9,231.0,2023.0,10.0,3.0,18.0,5475,GEO DATA
5827,9,231.0,2023.0,10.0,3.0,19.0,1130,GEO DATA
5828,9,231.0,2023.0,10.0,3.0,20.0,6338,GEO DATA
5829,9,231.0,2023.0,10.0,3.0,21.0,4967,GEO DATA
5830,9,231.0,2023.0,10.0,3.0,22.0,3758,GEO DATA
5831,9,231.0,2023.0,10.0,3.0,23.0,2361,GEO DATA
5832,9,231.0,2023.0,10.0,4.0,0.0,52,GEO DATA
5833,9,231.0,2023.0,10.0,4.0,1.0,69,GEO DATA
5834,9,231.0,2023.0,10.0,4.0,2.0,651,GEO DATA
5835,9,231.0,2023.0,10.0,4.0,3.0,2609,GEO DATA
5836,9,231.0,2023.0,10.0,4.0,4.0,2729,GEO DATA
5837,9,231.0,2023.0,10.0,4.0,5.0,3928,GEO DATA
5838,9,231.0,2023.0,10.0,4.0,6.0,7458,GEO DATA
5839,9,231.0,2023.0,10.0,4.0,7.0,9424,GEO DATA
5840,9,231.0,2023.0,10.0,4.0,8.0,10318,GEO DATA
5841,9,231.0,2023.0,10.0,4.0,9.0,12190,GEO DATA
5842,9,231.0,2023.0,10.0,4.0,10.0,12818,GEO DATA
5843,9,231.0,2023.0,10.0,4.0,11.0,11611,GEO DATA
5844,9,231.0,2023.0,10.0,4.0,12.0,11506,GEO DATA
5845,9,231.0,2023.0,10.0,4.0,13.0,10939,GEO DATA
5846,9,231.0,2023.0,10.0,4.0,14.0,11126,GEO DATA
5847,9,231.0,2023.0,10.0,4.0,15.0,11062,GEO DATA
5848,9,231.0,2023.0,10.0,4.0,16.0,13549,GEO DATA
5849,9,231.0,2023.0,10.0,4.0,17.0,13523,GEO DATA
5850,9,231.0,2023.0,10.0,4.0,18.0,14946,GEO DATA
5851,9,231.0,2023.0,10.0,4.0,19.0,17026,GEO DATA
5852,9,231.0,2023.0,10.0,4.0,20.0,14797,GEO DATA
5853,9,231.0,2023.0,10.0,4.0,21.0,5277,GEO DATA
5854,9,231.0,2023.0,10.0,4.0,22.0,10592,GEO DATA
5855,9,231.0,2023.0,10.0,4.0,23.0,8183,GEO DATA
5856,9,231.0,2023.0,10.0,5.0,0.0,3522,GEO DATA
5857,9,231.0,2023.0,10.0,5.0,1.0,3177,GEO DATA
5858,9,231.0,2023.0,10.0,5.0,2.0,2907,GEO DATA
5859,9,231.0,2023.0,10.0,5.0,3.0,24,GEO DATA
5860,9,231.0,2023.0,10.0,5.0,4.0,102,GEO DATA
5861,9,231.0,2023.0,10.0,5.0,5.0,503,GEO DATA
5862,9,231.0,2023.0,10.0,5.0,6.0,1004,GEO DATA
5863,9,231.0,2023.0,10.0,5.0,7.0,1707,GEO DATA
5864,9,231.0,2023.0,10.0,5.0,8.0,2367,GEO DATA
5865,9,231.0,2023.0,10.0,5.0,9.0,2636,GEO DATA
5866,9,231.0,2023.0,10.0,5.0,10.0,2943,GEO DATA
5867,9,231.0,2023.0,10.0,5.0,11.0,2638,GEO DATA
5868,9,231.0,2023.0,10.0,5.0,12.0,2627,GEO DATA
5869,9,231.0,2023.0,10.0,5.0,13.0,3167,GEO DATA
5870,9,231.0,2023.0,10.0,5.0,14.0,2555,GEO DATA
5871,9,231.0,2023.0,10.0,5.0,15.0,778,GEO DATA
5872,9,231.0,2023.0,10.0,5.0,16.0,3218,GEO DATA
5873,9,231.0,2023.0,10.0,5.0,17.0,3333,GEO DATA
5874,9,231.0,2023.0,10.0,5.0,18.0,257,GEO DATA
5875,9,231.0,2023.0,10.0,5.0,19.0,3929,GEO DATA
5876,9,231.0,2023.0,10.0,5.0,20.0,3437,GEO DATA
5877,9,231.0,2023.0,10.0,5.0,21.0,530,GEO DATA
5878,9,231.0,2023.0,10.0,5.0,22.0,2124,GEO DATA
5879,9,231.0,2023.0,10.0,5.0,23.0,1625,GEO DATA
5880,9,231.0,2023.0,10.0,6.0,0.0,23,GEO DATA
5881,9,231.0,2023.0,10.0,6.0,1.0,23,GEO DATA
5882,9,231.0,2023.0,10.0,6.0,2.0,95,GEO DATA
5883,9,231.0,2023.0,10.0,6.0,3.0,1028,GEO DATA
5884,9,231.0,2023.0,10.0,6.0,4.0,973,GEO DATA
5885,9,231.0,2023.0,10.0,6.0,5.0,1260,GEO DATA
5886,9,231.0,2023.0,10.0,6.0,6.0,4381,GEO DATA
5887,9,231.0,2023.0,10.0,6.0,7.0,5837,GEO DATA
5888,9,231.0,2023.0,10.0,6.0,8.0,7602,GEO DATA
5889,9,231.0,2023.0,10.0,6.0,9.0,9338,GEO DATA
5890,9,231.0,2023.0,10.0,6.0,10.0,8783,GEO DATA
5891,9,231.0,2023.0,10.0,6.0,11.0,8157,GEO DATA
5892,9,231.0,2023.0,10.0,6.0,12.0,8876,GEO DATA
5893,9,231.0,2023.0,10.0,6.0,13.0,8398,GEO DATA
5894,9,231.0,2023.0,10.0,6.0,14.0,9519,GEO DATA
5895,9,231.0,2023.0,10.0,6.0,15.0,8007,GEO DATA
5896,9,231.0,2023.0,10.0,6.0,16.0,10626,GEO DATA
5897,9,231.0,2023.0,10.0,6.0,17.0,10105,GEO DATA
5898,9,231.0,2023.0,10.0,6.0,18.0,9942,GEO DATA
5899,9,231.0,2023.0,10.0,6.0,19.0,10534,GEO DATA
5900,9,231.0,2023.0,10.0,6.0,20.0,9029,GEO DATA
5901,9,231.0,2023.0,10.0,6.0,21.0,7165,GEO DATA
5902,9,231.0,2023.0,10.0,6.0,22.0,5478,GEO DATA
5903,9,231.0,2023.0,10.0,6.0,23.0,3371,GEO DATA
5904,9,231.0,2023.0,10.0,7.0,0.0,22,GEO DATA
5905,9,231.0,2023.0,10.0,7.0,1.0,681,GEO DATA
5906,9,231.0,2023.0,10.0,7.0,2.0,1589,GEO DATA
5907,9,231.0,2023.0,10.0,7.0,3.0,2471,GEO DATA
5908,9,231.0,2023.0,10.0,7.0,4.0,1946,GEO DATA
5909,9,231.0,2023.0,10.0,7.0,5.0,2633,GEO DATA
5910,9,231.0,2023.0,10.0,7.0,6.0,5188,GEO DATA
5911,9,231.0,2023.0,10.0,7.0,7.0,8566,GEO DATA
5912,9,231.0,2023.0,10.0,7.0,8.0,8533,GEO DATA
5913,9,231.0,2023.0,10.0,7.0,9.0,8312,GEO DATA
5914,9,231.0,2023.0,10.0,7.0,10.0,9600,GEO DATA
5915,9,231.0,2023.0,10.0,7.0,11.0,9654,GEO DATA
5916,9,231.0,2023.0,10.0,7.0,12.0,10541,GEO DATA
5917,9,231.0,2023.0,10.0,7.0,13.0,8500,GEO DATA
5918,9,231.0,2023.0,10.0,7.0,14.0,8257,GEO DATA
5919,9,231.0,2023.0,10.0,7.0,15.0,7999,GEO DATA
5920,9,231.0,2023.0,10.0,7.0,16.0,8372,GEO DATA
5921,9,231.0,2023.0,10.0,7.0,17.0,8740,GEO DATA
5922,9,231.0,2023.0,10.0,7.0,18.0,8415,GEO DATA
5923,9,231.0,2023.0,10.0,7.0,19.0,10029,GEO DATA
5924,9,231.0,2023.0,10.0,7.0,20.0,9716,GEO DATA
5925,9,231.0,2023.0,10.0,7.0,21.0,8280,GEO DATA
5926,9,231.0,2023.0,10.0,7.0,22.0,7477,GEO DATA
5927,9,231.0,2023.0,10.0,7.0,23.0,5231,GEO DATA
5928,9,231.0,2023.0,10.0,8.0,0.0,564,GEO DATA
5929,9,231.0,2023.0,10.0,8.0,1.0,481,GEO DATA
5930,9,231.0,2023.0,10.0,8.0,2.0,1506,GEO DATA
5931,9,231.0,2023.0,10.0,8.0,3.0,4830,GEO DATA
5932,9,231.0,2023.0,10.0,8.0,4.0,5822,GEO DATA
5933,9,231.0,2023.0,10.0,8.0,5.0,5830,GEO DATA
5934,9,231.0,2023.0,10.0,8.0,6.0,8272,GEO DATA
5935,9,231.0,2023.0,10.0,8.0,7.0,11471,GEO DATA
